"policy_id","policy_effective_year","month","underwriter","premium","coverage","irpm_value","loss_ratio","sales_manager","state","loss_ratio_category","irpm_status","action"
7011,"2012","Apr","Alex",25643,"building",1.86,57,"Odeneho","FL","loss ratio>40%","has irpm","no action"
3987,"2012","Dec","Francis",24612,"home",0.59,77,"Odeneho","SC","loss ratio>40%","has irpm","no action"
10140,"2011","Jun","Aseda",29228,"home",0.66,21,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
3020,"2010","Apr","Franca",23486,"auto",1.37,39,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
6995,"2014","Oct","Ben",10196,"contents",1.17,89,"Odeneho","MD","loss ratio>40%","has irpm","add debit"
3226,"2011","Nov","Janice",17770,"auto",1.79,68,"Dedu","SC","loss ratio>40%","has irpm","no action"
3374,"2010","Feb","Emefa",9277,"contents",1.01,30,"Ayikple","NC","loss ratio < 40%","has irpm","add credit"
7386,"2014","Apr","Bella",2351,"building",0.94,77,"Odeneho","WI","loss ratio>40%","has irpm","no action"
6875,"2012","Sep","Francis",13524,"auto",1.89,68,"Odeneho","TX","loss ratio>40%","has irpm","no action"
9175,"2011","Feb","Priscilla",48460,"building",1.35,64,"Dedu","IL","loss ratio>40%","has irpm","no action"
777,"2015","Jan","Priscilla",10930,"products",0.5,58,"Ayikple","MN","loss ratio>40%","has irpm","add credit"
5974,"2014","Aug","Ekow",34024,"contents",0.75,67,"Dedu","VA","loss ratio>40%","has irpm","no action"
3937,"2012","Nov","Dan",10101,"building",1.27,27,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
4737,"2015","Jan","Abena",29131,"contents",1.46,67,"Odeneho","PA","loss ratio>40%","has irpm","no action"
5473,"2011","Nov","Ama",10215,"products",1.48,87,"Ayikple","NJ","loss ratio>40%","has irpm","add debit"
9248,"2014","Jan","Bella",19931,"auto",1.48,70,"Ayikple","PA","loss ratio>40%","has irpm","no action"
5913,"2010","Nov","Dan",45647,"contents",1.16,89,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
1314,"2012","Jan","Ben",16768,"contents",1.44,92,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
3434,"2012","Sep","Bella",40401,"auto",1.48,59,"Odeneho","TX","loss ratio>40%","has irpm","no action"
832,"2015","Oct","Janice",4573,"products",0.81,6,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
1584,"2013","Jul","David",45402,"home",1.12,81,"Odeneho","FL","loss ratio>40%","has irpm","add debit"
10089,"2013","Aug","Alex",32608,"products",0.79,95,"Dedu","TX","loss ratio>40%","has irpm","no action"
3280,"2014","Sep","Abbie",11520,"auto",1.06,28,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
3742,"2010","Feb","Franca",17467,"products",1.18,35,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
9844,"2015","Aug","Adjoa",34922,"home",1.85,64,"Ayikple","KY","loss ratio>40%","has irpm","no action"
8222,"2013","May","Bella",5947,"home",0.77,7,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
7810,"2012","Oct","Ama",45525,"auto",1.05,65,"Odeneho","GA","loss ratio>40%","has irpm","no action"
5396,"2015","Oct","Alex",17715,"building",0.72,77,"Odeneho","IL","loss ratio>40%","has irpm","no action"
142,"2015","Mar","Kwasi",17271,"home",1.15,2,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
5039,"2014","Jan","Dan",15139,"building",0.62,30,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
6381,"2015","Aug","Francis",2429,"building",1.23,20,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
3046,"2014","Dec","Abena",16864,"building",1.52,59,"Dedu","VA","loss ratio>40%","has irpm","no action"
4878,"2013","Nov","Bella",46186,"auto",1.39,90,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
8205,"2015","Nov","Francis",32601,"building",0.94,94,"Dedu","MD","loss ratio>40%","has irpm","no action"
3363,"2013","Feb","Alex",27919,"contents",1.32,51,"Dedu","SC","loss ratio>40%","has irpm","no action"
7855,"2014","Oct","Ekow",42718,"building",1.17,98,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
3406,"2015","May","Mina",9051,"home",0.51,27,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
9461,"2014","Apr","Franca",39996,"home",0.78,81,"Ayikple","WI","loss ratio>40%","has irpm","no action"
9046,"2011","Oct","Adjoa",45111,"products",1.57,78,"Odeneho","SC","loss ratio>40%","has irpm","add debit"
3301,"2010","Mar","Bella",3998,"products",0.53,54,"Ayikple","GA","loss ratio>40%","has irpm","no action"
4152,"2010","Jan","Kwabena",39777,"home",0.97,71,"Ayikple","MD","loss ratio>40%","has irpm","no action"
3061,"2010","Apr","Adjoa",38234,"contents",1.15,62,"Ayikple","NJ","loss ratio>40%","has irpm","no action"
9474,"2013","Oct","Abbie",23991,"contents",1.86,70,"Odeneho","TX","loss ratio>40%","has irpm","add debit"
7375,"2011","Aug","Ben",2202,"home",0.6,52,"Ayikple","GA","loss ratio>40%","has irpm","no action"
4204,"2012","Nov","Mina",24103,"auto",1.17,2,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
6719,"2014","Oct","Abbie",49447,"auto",0.77,34,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
1214,"2011","Jan","Priscilla",15117,"building",0.99,22,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
9343,"2013","Aug","Bella",49416,"contents",0.85,27,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
3996,"2011","Jan","Abena",28469,"products",1.07,25,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
9290,"2013","May","Franca",21160,"auto",0.91,10,"Dedu","KY","loss ratio < 40%","has irpm","add credit"
5970,"2013","Sep","Dan",29467,"building",0.73,46,"Ayikple","NY","loss ratio>40%","has irpm","no action"
4464,"2011","Aug","Franca",14994,"auto",0.78,35,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
4789,"2013","Jul","Ama",9504,"contents",1.6,76,"Ayikple","MN","loss ratio>40%","has irpm","add debit"
6864,"2014","Feb","Mina",29322,"home",1.47,92,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
5854,"2014","Nov","Adjoa",24554,"auto",1.75,66,"Dedu","PA","loss ratio>40%","has irpm","no action"
5277,"2014","Sep","Bella",43946,"home",0.7,78,"Dedu","FL","loss ratio>40%","has irpm","no action"
949,"2011","Feb","Franca",36482,"home",1.78,0,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
656,"2012","Nov","Kwabena",10538,"contents",1.11,39,"Ayikple","FL","loss ratio < 40%","has irpm","add credit"
3594,"2014","Apr","Ben",46194,"home",1.47,63,"Odeneho","MN","loss ratio>40%","has irpm","no action"
1326,"2012","Oct","Janice",4493,"contents",0.74,45,"Ayikple","IL","loss ratio>40%","has irpm","no action"
5037,"2014","Aug","Adjoa",2822,"contents",0.94,94,"Ayikple","NY","loss ratio>40%","has irpm","no action"
10041,"2010","Aug","Kwasi",35041,"contents",1.75,20,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
983,"2013","Apr","Bella",47181,"contents",1.48,44,"Odeneho","MD","loss ratio>40%","has irpm","no action"
10433,"2015","Aug","Adjoa",43114,"building",1.26,59,"Dedu","MD","loss ratio>40%","has irpm","no action"
7626,"2013","Oct","David",8120,"auto",0.96,29,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
1913,"2011","Nov","Aseda",11905,"contents",0.89,81,"Odeneho","NJ","loss ratio>40%","has irpm","no action"
1035,"2010","Jan","Kwasi",26152,"auto",1.86,56,"Odeneho","NC","loss ratio>40%","has irpm","no action"
4861,"2015","Feb","Francis",32561,"building",1.72,50,"Ayikple","GA","loss ratio>40%","has irpm","no action"
8171,"2012","Oct","Ama",45139,"products",1.88,43,"Ayikple","WI","loss ratio>40%","has irpm","no action"
623,"2011","May","Janice",48698,"products",0.73,69,"Odeneho","SC","loss ratio>40%","has irpm","no action"
3853,"2013","Feb","Janice",12480,"auto",1.84,45,"Dedu","NJ","loss ratio>40%","has irpm","no action"
4230,"2010","Feb","Abbie",30537,"auto",0.79,83,"Odeneho","TX","loss ratio>40%","has irpm","no action"
3770,"2012","Apr","Ekow",38511,"products",1.86,79,"Dedu","NY","loss ratio>40%","has irpm","add debit"
9367,"2011","May","Alex",21843,"auto",1.6,53,"Ayikple","VA","loss ratio>40%","has irpm","no action"
2863,"2012","Jan","Aseda",4106,"auto",1.01,51,"Dedu","NJ","loss ratio>40%","has irpm","no action"
6217,"2010","Sep","Dan",22104,"auto",1.56,11,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
4628,"2010","Jan","Emefa",8241,"home",1.66,74,"Ayikple","MD","loss ratio>40%","has irpm","add debit"
6558,"2014","May","Ben",28565,"building",0.9,25,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
1039,"2013","Sep","Aseda",3644,"contents",1.89,83,"Odeneho","WI","loss ratio>40%","has irpm","add debit"
3844,"2010","Apr","Abena",39983,"contents",1.27,100,"Odeneho","KY","loss ratio>40%","has irpm","add debit"
9323,"2011","Mar","Aseda",28185,"auto",1.52,9,"Ayikple","MD","loss ratio < 40%","has irpm","add credit"
9348,"2015","May","Alex",37351,"home",0.51,57,"Odeneho","FL","loss ratio>40%","has irpm","no action"
7012,"2015","Feb","Ama",4262,"building",1.4,98,"Ayikple","MN","loss ratio>40%","has irpm","add debit"
7554,"2011","Apr","Emefa",7356,"products",1.89,27,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
3274,"2013","May","Abena",35819,"products",1.35,13,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
5698,"2010","Jan","Priscilla",6471,"building",1.11,76,"Ayikple","KY","loss ratio>40%","has irpm","add debit"
6143,"2010","Feb","Abena",15347,"building",1.2,64,"Odeneho","NC","loss ratio>40%","has irpm","no action"
10155,"2011","Aug","Kwasi",24520,"contents",1.57,99,"Dedu","IL","loss ratio>40%","has irpm","add debit"
8061,"2012","Dec","Mina",9499,"contents",0.6,33,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
2001,"2013","Jun","Abena",31124,"contents",1.8,65,"Odeneho","GA","loss ratio>40%","has irpm","no action"
4287,"2013","Dec","Abbie",16367,"home",1.88,34,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
10297,"2015","Jul","Franca",2401,"home",1.3,3,"Odeneho","MN","loss ratio < 40%","has irpm","add credit"
4445,"2014","Sep","Franca",38294,"products",1.89,75,"Ayikple","TN","loss ratio>40%","has irpm","add debit"
1610,"2010","Aug","Bella",47355,"contents",1.87,17,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
2767,"2011","Jan","Abbie",19458,"building",1.77,98,"Ayikple","NY","loss ratio>40%","has irpm","add debit"
9663,"2013","Feb","Emefa",16443,"auto",1.24,20,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
3556,"2015","Sep","Ben",8630,"home",1.44,56,"Odeneho","KY","loss ratio>40%","has irpm","no action"
9131,"2013","Oct","Emefa",5929,"contents",0.78,92,"Ayikple","NC","loss ratio>40%","has irpm","no action"
549,"2014","Jun","Priscilla",5518,"auto",0.76,11,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
8610,"2011","Feb","Ben",4797,"building",1.65,44,"Ayikple","SC","loss ratio>40%","has irpm","no action"
6901,"2013","Mar","Dan",18265,"building",0.9,38,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
8789,"2013","Feb","Emefa",46053,"products",0.54,97,"Dedu","PA","loss ratio>40%","has irpm","no action"
8846,"2014","Apr","Emefa",32842,"auto",0.86,14,"Ayikple","TX","loss ratio < 40%","has irpm","add credit"
10319,"2015","Mar","Adjoa",25679,"contents",1.58,87,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
4318,"2013","Dec","Mina",11805,"home",0.63,39,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
6568,"2010","Jul","Aseda",4414,"products",1.77,10,"Dedu","NJ","loss ratio < 40%","has irpm","add credit"
2495,"2010","Dec","Abena",15990,"contents",1.08,87,"Odeneho","TN","loss ratio>40%","has irpm","add debit"
9097,"2012","Apr","Janice",14912,"contents",1.99,89,"Ayikple","GA","loss ratio>40%","has irpm","add debit"
1738,"2011","Jul","Kwasi",46568,"contents",1.74,11,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
10427,"2012","Feb","Janice",22465,"home",1.96,91,"Odeneho","GA","loss ratio>40%","has irpm","add debit"
2825,"2014","Nov","Aseda",15790,"auto",1.87,98,"Dedu","SC","loss ratio>40%","has irpm","add debit"
2244,"2015","Jun","Adjoa",20904,"building",1.44,55,"Odeneho","MD","loss ratio>40%","has irpm","no action"
2439,"2010","Jan","David",46373,"building",1.1,42,"Dedu","NJ","loss ratio>40%","has irpm","no action"
4673,"2013","Nov","Franca",32782,"home",1.35,36,"Ayikple","KY","loss ratio < 40%","has irpm","add credit"
9623,"2012","Nov","Kwasi",11975,"building",1.04,81,"Dedu","TN","loss ratio>40%","has irpm","add debit"
3204,"2012","Nov","Abbie",21544,"contents",1.8,98,"Ayikple","SC","loss ratio>40%","has irpm","add debit"
8875,"2014","Mar","Adjoa",37239,"auto",0.65,38,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
6884,"2015","Sep","Abena",44293,"contents",1.53,54,"Odeneho","GA","loss ratio>40%","has irpm","no action"
4556,"2015","Jun","Janice",48467,"building",0.83,30,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
4696,"2011","Feb","Ben",12351,"home",1.95,70,"Dedu","FL","loss ratio>40%","has irpm","add debit"
733,"2012","Apr","Emefa",18387,"contents",1.32,78,"Dedu","IL","loss ratio>40%","has irpm","add debit"
766,"2014","Sep","Abena",29457,"home",0.96,74,"Ayikple","FL","loss ratio>40%","has irpm","no action"
9221,"2010","Feb","Abena",40214,"products",1.19,19,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
7250,"2012","Jun","Emefa",20042,"building",1.98,68,"Dedu","MN","loss ratio>40%","has irpm","no action"
3843,"2013","Feb","Mina",5509,"contents",0.78,42,"Odeneho","SC","loss ratio>40%","has irpm","no action"
10127,"2013","Apr","Alex",8398,"building",1.05,45,"Odeneho","TX","loss ratio>40%","has irpm","no action"
1336,"2010","Jul","Abena",23397,"home",1.33,64,"Ayikple","TX","loss ratio>40%","has irpm","no action"
1526,"2015","Nov","Abena",1504,"auto",1.91,44,"Odeneho","SC","loss ratio>40%","has irpm","no action"
4236,"2010","Jul","Franca",37282,"contents",0.69,36,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
5689,"2010","Apr","Ekow",42517,"contents",1.49,61,"Odeneho","VA","loss ratio>40%","has irpm","no action"
5507,"2010","Apr","Francis",26055,"contents",1.08,48,"Dedu","TN","loss ratio>40%","has irpm","no action"
1030,"2015","Nov","Dan",7845,"contents",1.25,19,"Dedu","PA","loss ratio < 40%","has irpm","add credit"
568,"2010","Mar","Priscilla",16229,"auto",0.94,80,"Dedu","PA","loss ratio>40%","has irpm","no action"
5307,"2013","May","Abena",36299,"contents",1.29,22,"Ayikple","NY","loss ratio < 40%","has irpm","add credit"
6502,"2010","Oct","Dan",31744,"building",1.67,9,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
7017,"2015","Jul","Abena",26955,"contents",1.22,56,"Dedu","SC","loss ratio>40%","has irpm","no action"
2978,"2013","Mar","Bella",41821,"building",1.5,30,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
4524,"2012","Feb","Adjoa",34331,"home",0.88,97,"Dedu","SC","loss ratio>40%","has irpm","no action"
5915,"2015","Jun","Abena",7086,"products",0.82,97,"Odeneho","KY","loss ratio>40%","has irpm","no action"
3421,"2010","Mar","Ama",22709,"contents",0.98,73,"Ayikple","TX","loss ratio>40%","has irpm","no action"
3599,"2012","Oct","Ekow",14709,"products",1.6,43,"Odeneho","IL","loss ratio>40%","has irpm","no action"
7729,"2015","Aug","Janice",37305,"building",0.93,81,"Dedu","MN","loss ratio>40%","has irpm","no action"
2516,"2015","Aug","Ekow",30932,"home",0.79,76,"Dedu","NY","loss ratio>40%","has irpm","no action"
6398,"2015","Oct","Bella",49569,"auto",1.28,24,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
9112,"2010","Sep","Emefa",27408,"building",1.65,23,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
10032,"2012","Sep","Alex",34132,"products",1.97,24,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
923,"2011","Jul","Emefa",49271,"auto",1.75,53,"Ayikple","GA","loss ratio>40%","has irpm","no action"
2292,"2011","Mar","Abbie",36132,"auto",1.19,86,"Dedu","TN","loss ratio>40%","has irpm","add debit"
3287,"2012","Nov","Alex",32315,"home",0.89,50,"Odeneho","NY","loss ratio>40%","has irpm","no action"
7846,"2013","Jul","Franca",20557,"contents",1.25,33,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
9500,"2015","Jan","Alex",15940,"contents",0.85,54,"Odeneho","GA","loss ratio>40%","has irpm","no action"
2830,"2015","Mar","Franca",25707,"home",1.95,52,"Dedu","NC","loss ratio>40%","has irpm","no action"
204,"2011","Apr","Bella",15475,"contents",1.26,17,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
6374,"2011","May","Kwasi",28625,"contents",1.79,70,"Ayikple","PA","loss ratio>40%","has irpm","no action"
7177,"2015","Apr","Bella",34235,"products",1.42,20,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
8544,"2014","Oct","Aseda",28592,"products",1.69,60,"Ayikple","NC","loss ratio>40%","has irpm","no action"
6240,"2013","Apr","Ekow",39849,"contents",1.65,52,"Ayikple","KY","loss ratio>40%","has irpm","no action"
8926,"2012","Nov","Janice",10843,"products",1.95,72,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
859,"2015","Jul","Dan",18212,"auto",0.79,24,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
968,"2010","Jan","Franca",7597,"building",1.56,76,"Dedu","WI","loss ratio>40%","has irpm","add debit"
4625,"2015","Apr","Ekow",30403,"building",1.16,32,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
6262,"2010","Jul","Emefa",45168,"contents",1.97,82,"Dedu","NY","loss ratio>40%","has irpm","add debit"
9229,"2014","Oct","Bella",17238,"contents",0.87,48,"Ayikple","FL","loss ratio>40%","has irpm","no action"
6002,"2013","Apr","Priscilla",38421,"auto",1.52,75,"Odeneho","FL","loss ratio>40%","has irpm","add debit"
3053,"2015","Feb","Aseda",23600,"auto",0.73,77,"Odeneho","FL","loss ratio>40%","has irpm","no action"
7254,"2010","Nov","Janice",20105,"auto",1.67,66,"Odeneho","MD","loss ratio>40%","has irpm","no action"
5583,"2010","Feb","Francis",1878,"home",1.31,9,"Ayikple","NC","loss ratio < 40%","has irpm","add credit"
8235,"2011","Jan","Ekow",45248,"products",1.47,40,"Odeneho","SC","loss ratio>40%","has irpm","no action"
6970,"2012","Nov","Francis",4771,"building",1.39,92,"Ayikple","PA","loss ratio>40%","has irpm","add debit"
2008,"2013","Jul","Aseda",48097,"products",0.96,21,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
9145,"2015","Aug","Abena",12522,"auto",1.29,4,"Ayikple","TX","loss ratio < 40%","has irpm","add credit"
1367,"2014","Jul","Franca",19956,"products",1.75,19,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
2368,"2011","Sep","Abbie",19107,"building",1.68,94,"Odeneho","MD","loss ratio>40%","has irpm","add debit"
1518,"2014","Apr","Priscilla",43749,"products",0.92,33,"Dedu","NY","loss ratio < 40%","has irpm","add credit"
1114,"2015","Dec","Abbie",23009,"auto",1.72,76,"Odeneho","TN","loss ratio>40%","has irpm","add debit"
628,"2010","Feb","Ama",47778,"building",0.93,37,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
4285,"2010","Aug","Kwabena",8073,"contents",0.76,53,"Ayikple","PA","loss ratio>40%","has irpm","no action"
5312,"2012","Jan","Emefa",9153,"auto",1.76,50,"Dedu","IL","loss ratio>40%","has irpm","no action"
403,"2014","Oct","Dan",30822,"contents",1.77,10,"Dedu","TX","loss ratio < 40%","has irpm","add credit"
10407,"2014","Oct","Bella",3310,"contents",1.79,78,"Odeneho","KY","loss ratio>40%","has irpm","add debit"
29,"2013","Nov","Kwabena",39405,"contents",0.55,56,"Dedu","KY","loss ratio>40%","has irpm","no action"
962,"2010","Jan","Abbie",10949,"building",0.86,77,"Odeneho","NJ","loss ratio>40%","has irpm","no action"
6285,"2012","Dec","Janice",42267,"home",0.87,18,"Odeneho","SC","loss ratio < 40%","has irpm","add credit"
1095,"2015","Mar","Abbie",10056,"contents",2,73,"Odeneho","WI","loss ratio>40%","has irpm","add debit"
8020,"2011","Apr","Adjoa",17193,"auto",0.79,76,"Ayikple","GA","loss ratio>40%","has irpm","no action"
